,date,provinceNo,co
313,20211215,73.0,520
314,20211215,70.0,680
315,20211215,56.0,490
316,20211215,35.0,760
317,20211215,36.0,470
318,20211215,47.0,400
319,20211215,40.0,460
320,20211215,44.0,440
321,20211215,53.0,390
322,20211215,31.0,400
323,20211215,0.0,430
324,20211215,5.0,230
325,20211215,3.0,360
326,20211215,2.0,370
327,20211215,1.0,840
328,20211215,7.0,620
329,20211215,6.0,420
330,20211215,4.0,350
331,20211215,8.0,380
332,20211215,45.0,570
333,20211215,57.0,450
334,20211215,38.0,490
335,20211215,29.0,520
336,20211215,37.0,540
337,20211215,39.0,350
338,20211215,33.0,470
339,20211215,49.0,440
340,20211215,24.0,440
341,20211215,20.0,460
342,20211215,26.0,450
343,20211215,12.0,380
344,20211215,21.0,360
345,20211215,10.0,400
346,20211215,9.0,380
347,20211215,19.0,400
348,20211215,11.0,440
349,20211215,27.0,390
350,20211215,15.0,450
351,20211215,13.0,450
352,20211215,76.0,460
353,20211215,54.0,430
354,20211215,52.0,460
355,20211222,74.0,540
356,20211222,71.0,510
357,20211222,72.0,580
358,20211222,63.0,400
359,20211222,64.0,360
360,20211222,69.0,380
361,20211222,73.0,340
362,20211222,70.0,390
363,20211222,56.0,480
364,20211222,36.0,430
365,20211222,47.0,400
366,20211222,40.0,430
367,20211222,44.0,480
368,20211222,53.0,360
369,20211222,31.0,360
370,20211222,0.0,370
371,20211222,5.0,270
372,20211222,3.0,310
373,20211222,2.0,340
374,20211222,1.0,490
375,20211222,7.0,350
376,20211222,6.0,330
377,20211222,4.0,350
378,20211222,8.0,390
379,20211222,45.0,800
380,20211222,57.0,400
381,20211222,38.0,450
382,20211222,29.0,470
383,20211222,37.0,490
384,20211222,39.0,330
385,20211222,33.0,460
386,20211222,49.0,470
387,20211222,24.0,440
388,20211222,20.0,460
389,20211222,26.0,380
390,20211222,12.0,250
391,20211222,21.0,300
392,20211222,10.0,340
393,20211222,9.0,300
394,20211222,19.0,340
395,20211222,11.0,400
396,20211222,27.0,420
397,20211222,15.0,400
398,20211222,13.0,450
399,20211222,76.0,330
400,20211222,54.0,320
401,20211222,52.0,380
402,20220101,74.0,320
403,20220101,71.0,320
404,20220101,72.0,390
405,20220101,63.0,310
406,20220101,64.0,370
407,20220101,69.0,380
408,20220101,73.0,360
409,20220101,70.0,340
410,20220101,56.0,430
411,20220101,75.0,670
412,20220101,41.0,410
413,20220101,34.0,720
414,20220101,35.0,500
415,20220101,36.0,430
416,20220101,47.0,410
417,20220101,40.0,450
418,20220101,44.0,500
419,20220101,53.0,400
420,20220101,31.0,410
421,20220101,0.0,340
422,20220101,5.0,410
423,20220101,3.0,310
424,20220101,2.0,410
425,20220101,1.0,410
426,20220101,7.0,300
427,20220101,6.0,330
428,20220101,4.0,430
429,20220101,8.0,410
430,20220101,45.0,430
431,20220101,57.0,450
432,20220101,38.0,460
433,20220101,29.0,490
434,20220101,37.0,490
435,20220101,39.0,370
436,20220101,33.0,430
437,20220101,49.0,430
438,20220101,24.0,380
439,20220101,20.0,470
440,20220101,26.0,450
441,20220101,12.0,450
442,20220101,21.0,440
443,20220101,10.0,460
444,20220101,9.0,420
445,20220101,19.0,470
446,20220101,11.0,500
447,20220101,27.0,430
448,20220101,15.0,460
449,20220101,13.0,430
450,20220101,76.0,370
451,20220101,54.0,380
452,20220101,52.0,290
453,20220108,74.0,200
454,20220108,71.0,220
455,20220108,72.0,200
456,20220108,63.0,190
457,20220108,64.0,220
458,20220108,69.0,220
459,20220108,73.0,280
460,20220108,70.0,330
461,20220108,56.0,410
462,20220108,75.0,860
463,20220108,41.0,330
464,20220108,34.0,980
465,20220108,35.0,550
466,20220108,36.0,360
467,20220108,47.0,250
468,20220108,40.0,320
469,20220108,44.0,340
470,20220108,53.0,300
471,20220108,31.0,290
472,20220108,0.0,440
473,20220108,5.0,150
474,20220108,3.0,290
475,20220108,2.0,320
476,20220108,1.0,570
477,20220108,7.0,430
478,20220108,6.0,360
479,20220108,4.0,310
480,20220108,8.0,300
481,20220108,45.0,740
482,20220108,57.0,290
483,20220108,38.0,440
484,20220108,29.0,360
485,20220108,37.0,400
486,20220108,39.0,250
487,20220108,33.0,380
488,20220108,49.0,350
489,20220108,24.0,440
490,20220108,20.0,330
491,20220108,26.0,390
492,20220108,12.0,320
493,20220108,21.0,320
494,20220108,10.0,380
495,20220108,9.0,320
496,20220108,19.0,360
497,20220108,11.0,370
498,20220108,27.0,310
499,20220108,15.0,380
500,20220108,13.0,380
501,20220108,76.0,290
502,20220108,54.0,280
503,20220108,52.0,250
504,20220115,74.0,320
505,20220115,71.0,260
506,20220115,72.0,260
507,20220115,63.0,230
508,20220115,64.0,300
509,20220115,69.0,280
510,20220115,73.0,300
511,20220115,70.0,330
512,20220115,56.0,670
513,20220115,43.0,440
514,20220115,75.0,770
515,20220115,41.0,450
516,20220115,35.0,880
517,20220115,36.0,490
518,20220115,47.0,410
519,20220115,40.0,450
520,20220115,44.0,560
521,20220115,53.0,420
522,20220115,31.0,400
523,20220115,0.0,530
524,20220115,5.0,290
525,20220115,3.0,420
526,20220115,2.0,470
527,20220115,1.0,480
528,20220115,7.0,420
529,20220115,6.0,440
530,20220115,4.0,470
531,20220115,8.0,540
532,20220115,45.0,720
533,20220115,57.0,510
534,20220115,38.0,650
535,20220115,29.0,530
536,20220115,37.0,660
537,20220115,39.0,360
538,20220115,33.0,480
539,20220115,49.0,510
540,20220115,24.0,450
541,20220115,20.0,520
542,20220115,26.0,400
543,20220115,12.0,370
544,20220115,21.0,420
545,20220115,10.0,490
546,20220115,9.0,420
547,20220115,19.0,440
548,20220115,11.0,560
549,20220115,27.0,400
550,20220115,15.0,480
551,20220115,13.0,500
552,20220115,76.0,410
553,20220115,54.0,320
554,20220115,52.0,360
555,20220122,74.0,230
556,20220122,71.0,240
557,20220122,72.0,230
558,20220122,63.0,220
559,20220122,64.0,230
560,20220122,69.0,220
561,20220122,73.0,250
562,20220122,70.0,250
563,20220122,56.0,560
564,20220122,43.0,440
565,20220122,75.0,1010
566,20220122,41.0,330
567,20220122,44.0,990
568,20220122,53.0,350
569,20220122,31.0,420
570,20220122,0.0,450
571,20220122,5.0,260
572,20220122,3.0,480
573,20220122,2.0,570
574,20220122,1.0,550
575,20220122,7.0,450
576,20220122,6.0,520
577,20220122,4.0,610
578,20220122,8.0,630
579,20220122,45.0,750
580,20220122,57.0,580
581,20220122,38.0,710
582,20220122,29.0,740
583,20220122,37.0,750
584,20220122,39.0,710
585,20220122,33.0,790
586,20220122,49.0,890
587,20220122,24.0,550
588,20220122,20.0,610
589,20220122,26.0,620
590,20220122,12.0,440
591,20220122,21.0,470
592,20220122,10.0,670
593,20220122,9.0,630
594,20220122,19.0,620
595,20220122,11.0,590
596,20220122,27.0,430
597,20220122,15.0,600
598,20220122,13.0,620
599,20220122,76.0,320
600,20220122,54.0,270
601,20220122,52.0,340
