,date,provinceNo,co
34,20211222,39.0,330
35,20211222,33.0,460
36,20211222,49.0,470
37,20211222,24.0,440
38,20211222,20.0,460
39,20211222,26.0,380
40,20211222,12.0,250
41,20211222,21.0,300
42,20211222,10.0,340
43,20211222,9.0,300
44,20211222,19.0,340
45,20211222,11.0,400
46,20211222,27.0,420
47,20211222,15.0,400
48,20211222,13.0,450
49,20211222,76.0,330
50,20211222,54.0,320
51,20211222,52.0,380
0,20220101,74.0,320
1,20220101,71.0,320
2,20220101,72.0,390
3,20220101,63.0,310
4,20220101,64.0,370
5,20220101,69.0,380
6,20220101,73.0,360
7,20220101,70.0,340
8,20220101,56.0,430
9,20220101,43.0,1070
10,20220101,75.0,670
11,20220101,41.0,410
12,20220101,34.0,720
13,20220101,35.0,500
14,20220101,36.0,430
15,20220101,47.0,410
16,20220101,40.0,450
17,20220101,44.0,500
18,20220101,53.0,400
19,20220101,31.0,410
20,20220101,0.0,340
21,20220101,5.0,410
22,20220101,3.0,310
23,20220101,2.0,410
24,20220101,1.0,410
25,20220101,7.0,300
26,20220101,6.0,330
27,20220101,4.0,430
28,20220101,8.0,410
29,20220101,45.0,430
30,20220101,57.0,450
31,20220101,38.0,460
32,20220101,29.0,490
33,20220101,37.0,490
34,20220101,39.0,370
35,20220101,33.0,430
36,20220101,49.0,430
37,20220101,24.0,380
38,20220101,20.0,470
39,20220101,26.0,450
40,20220101,12.0,450
41,20220101,21.0,440
42,20220101,10.0,460
43,20220101,9.0,420
44,20220101,19.0,470
45,20220101,11.0,500
46,20220101,27.0,430
47,20220101,15.0,460
48,20220101,13.0,430
49,20220101,76.0,370
50,20220101,54.0,380
51,20220101,52.0,290
0,20220108,74.0,200
1,20220108,71.0,220
2,20220108,72.0,200
3,20220108,63.0,190
4,20220108,64.0,220
5,20220108,69.0,220
6,20220108,73.0,280
7,20220108,70.0,330
8,20220108,56.0,410
9,20220108,43.0,1950
10,20220108,75.0,860
11,20220108,41.0,330
12,20220108,34.0,980
13,20220108,35.0,550
14,20220108,36.0,360
15,20220108,47.0,250
16,20220108,40.0,320
17,20220108,44.0,340
18,20220108,53.0,300
19,20220108,31.0,290
20,20220108,0.0,440
21,20220108,5.0,150
22,20220108,3.0,290
23,20220108,2.0,320
24,20220108,1.0,570
25,20220108,7.0,430
26,20220108,6.0,360
27,20220108,4.0,310
28,20220108,8.0,300
29,20220108,45.0,740
30,20220108,57.0,290
31,20220108,38.0,440
32,20220108,29.0,360
33,20220108,37.0,400
34,20220108,39.0,250
35,20220108,33.0,380
36,20220108,49.0,350
37,20220108,24.0,440
38,20220108,20.0,330
39,20220108,26.0,390
40,20220108,12.0,320
41,20220108,21.0,320
42,20220108,10.0,380
43,20220108,9.0,320
44,20220108,19.0,360
45,20220108,11.0,370
46,20220108,27.0,310
47,20220108,15.0,380
48,20220108,13.0,380
49,20220108,76.0,290
50,20220108,54.0,280
51,20220108,52.0,250
0,20220115,74.0,320
1,20220115,71.0,260
2,20220115,72.0,260
3,20220115,63.0,230
4,20220115,64.0,300
5,20220115,69.0,280
6,20220115,73.0,300
7,20220115,70.0,330
8,20220115,56.0,670
9,20220115,43.0,440
10,20220115,75.0,770
11,20220115,41.0,450
12,20220115,34.0,1080
13,20220115,35.0,880
14,20220115,36.0,490
15,20220115,47.0,410
16,20220115,40.0,450
17,20220115,44.0,560
18,20220115,53.0,420
19,20220115,31.0,400
20,20220115,0.0,530
21,20220115,5.0,290
22,20220115,3.0,420
23,20220115,2.0,470
24,20220115,1.0,480
25,20220115,7.0,420
26,20220115,6.0,440
27,20220115,4.0,470
28,20220115,8.0,540
29,20220115,45.0,720
30,20220115,57.0,510
31,20220115,38.0,650
32,20220115,29.0,530
33,20220115,37.0,660
34,20220115,39.0,360
35,20220115,33.0,480
36,20220115,49.0,510
37,20220115,24.0,450
38,20220115,20.0,520
39,20220115,26.0,400
40,20220115,12.0,370
41,20220115,21.0,420
42,20220115,10.0,490
43,20220115,9.0,420
44,20220115,19.0,440
45,20220115,11.0,560
46,20220115,27.0,400
47,20220115,15.0,480
48,20220115,13.0,500
49,20220115,76.0,410
50,20220115,54.0,320
51,20220115,52.0,360
0,20220122,74.0,230
1,20220122,71.0,240
2,20220122,72.0,230
3,20220122,63.0,220
4,20220122,64.0,230
5,20220122,69.0,220
6,20220122,73.0,250
7,20220122,70.0,250
8,20220122,56.0,560
9,20220122,43.0,440
10,20220122,75.0,1010
11,20220122,41.0,330
12,20220122,34.0,1840
13,20220122,35.0,2620
14,20220122,36.0,2660
15,20220122,47.0,1070
16,20220122,40.0,1300
17,20220122,44.0,990
18,20220122,53.0,350
19,20220122,31.0,420
20,20220122,0.0,450
21,20220122,5.0,260
22,20220122,3.0,480
23,20220122,2.0,570
24,20220122,1.0,550
25,20220122,7.0,450
26,20220122,6.0,520
27,20220122,4.0,610
28,20220122,8.0,630
29,20220122,45.0,750
30,20220122,57.0,580
31,20220122,38.0,710
32,20220122,29.0,740
33,20220122,37.0,750
34,20220122,39.0,710
35,20220122,33.0,790
36,20220122,49.0,890
37,20220122,24.0,550
38,20220122,20.0,610
39,20220122,26.0,620
40,20220122,12.0,440
41,20220122,21.0,470
42,20220122,10.0,670
43,20220122,9.0,630
44,20220122,19.0,620
45,20220122,11.0,590
46,20220122,27.0,430
47,20220122,15.0,600
48,20220122,13.0,620
49,20220122,76.0,320
50,20220122,54.0,270
51,20220122,52.0,340
